time,latitude,longitude,depth,mag,place
2020-09-26T17:10:22.462Z,-48.0249,31.7404,10,6.1,south of Africa
2020-10-01T01:13:36.524Z,-19.5385,-174.1217,28,6.4,"39 km NE of Pangai, Tonga"
2020-10-01T10:34:45.149Z,-5.9961,148.6656,74,6.1,"100 km WNW of Kandrian, Papua New Guinea"
2020-10-08T07:35:32.524Z,-6.0942,146.1738,106,6.3,"40 km ENE of Kainantu, Papua New Guinea"
2020-10-19T20:54:38.950Z,54.602,-159.6258,28.37,7.6,"2020 Sand Point, Alaska Earthquake"
2020-10-23T07:04:30.940Z,-25.634,-179.9621,454,6.1,south of the Fiji Islands
2020-10-30T11:51:27.348Z,37.8973,26.7838,21,7,"13 km NNE of Néon Karlovásion, Greece"
2020-11-03T02:40:54.919Z,-44.4111,-79.375,10,6,"Off the coast of Aisen, Chile"
2020-11-07T09:27:05.498Z,-15.2458,-173.5276,34,6.2,"83 km NNE of Hihifo, Tonga"
2020-11-11T00:48:44.122Z,-19.7177,-177.561,417,6,"291 km WNW of Haveluloto, Tonga"
2020-11-15T22:37:43.690Z,8.7572,126.2914,43,6,"5 km S of Marihatag, Philippines"
2020-11-17T01:44:11.421Z,-2.6706,99.3227,19,6,"222 km SSW of Padang, Indonesia"
2020-11-22T00:54:56.794Z,-34.5978,-73.0596,22,6.1,"100 km NW of Constitución, Chile"
2020-11-30T22:54:34.601Z,48.2521,140.7971,589,6.4,"88 km SSE of Sovetskaya Gavan’, Russia"
2020-11-30T22:55:03.914Z,-24.3221,-67.0048,189,6.3,"71 km W of San Antonio de los Cobres, Argentina"
2020-12-01T16:22:39.923Z,52.7551,-168.2401,23,6.4,"46 km ESE of Nikolski, Alaska"
2020-12-01T20:52:57.066Z,-61.9496,154.7341,10,6,Balleny Islands region
2020-12-06T16:47:42.643Z,-20.3947,-69.0609,105,6.1,"115 km E of Iquique, Chile"
2020-12-10T13:19:58.682Z,24.7818,122.0243,71,6.1,"27 km E of Yilan, Taiwan"
2020-12-14T15:20:49.542Z,-21.8063,-68.7079,114,6,"75 km NNE of Calama, Chile"
2020-12-15T23:21:57.807Z,5.1789,125.4212,14,6.1,"25 km S of Sarangani, Philippines"
2020-12-20T17:23:22.668Z,40.8667,142.5814,35,6.3,"100 km ENE of Hachinohe, Japan"
2020-12-23T18:11:47.762Z,6.2544,133.6362,11,6.1,"90 km SW of Angaur State, Palau"
2020-12-24T23:43:41.964Z,13.82,120.6539,109,6.3,"2 km ESE of Calatagan, Philippines"
2020-12-27T21:39:14.770Z,-39.3398,-74.9849,10,6.7,"146 km WNW of Corral, Chile"
2020-12-29T11:19:54.762Z,45.4244,16.2573,10,6.4,"2 km WSW of Petrinja, Croatia"
2021-01-03T12:38:48.915Z,51.2199,-179.793,21,6.1,"230 km WSW of Adak, Alaska"
2021-01-06T06:20:35.947Z,-28.6357,-177.2713,38.49,6.2,Kermadec Islands region
2021-01-06T20:59:34.315Z,0.0658,122.9487,148,6.1,"53 km SSW of Gorontalo, Indonesia"
2021-01-08T00:28:50.091Z,-29.4295,-178.744,224,6.3,"Kermadec Islands, New Zealand"
2021-01-08T05:01:04.246Z,-20.7367,169.8821,113,6.1,"146 km SSE of Isangel, Vanuatu"
2021-01-10T03:54:14.483Z,-24.0412,-66.5729,217,6.1,"32 km NW of San Antonio de los Cobres, Argentina"
2021-01-10T06:48:20.094Z,-16.0347,167.8826,160,6.1,"50 km E of Lakatoro, Vanuatu"
2021-01-11T21:32:59.015Z,51.2811,100.4383,10,6.7,"29 km SSW of Turt, Mongolia"
2021-01-14T18:28:18.093Z,-2.9717,118.8899,18,6.2,"32 km S of Mamuju, Indonesia"
2021-01-19T02:46:22.380Z,-31.8334,-68.7992,20.81,6.4,"26 km SW of Pocito, Argentina"
2021-01-21T12:23:04.255Z,4.9931,127.5145,80,7,"211 km SE of Pondaguitan, Philippines"
2021-01-23T23:36:51.667Z,-61.8098,-55.5027,15,6.9,South Shetland Islands
2021-02-03T05:23:43.520Z,-36.2797,-97.8,10,6.7,West Chile Rise
2021-02-07T04:22:56.667Z,6.7693,125.1011,16,6,"9 km W of Magsaysay, Philippines"
2021-02-07T05:45:51.377Z,-3.3226,146.1444,10,6.3,"189 km SW of Lorengau, Papua New Guinea"
2021-02-10T12:24:21.500Z,-22.8327,171.6556,11,6.1,southeast of the Loyalty Islands
2021-02-10T12:52:27.224Z,-5.6856,101.6495,10,6.3,"219 km SSW of Bengkulu, Indonesia"
2021-02-10T13:01:59.145Z,-22.7415,171.6432,10,6.1,southeast of the Loyalty Islands
2021-02-10T13:19:55.530Z,-23.0511,171.6566,10,7.7,southeast of the Loyalty Islands
2021-02-10T16:35:22.999Z,-22.8106,171.173,11.69,6.1,southeast of the Loyalty Islands
2021-02-10T18:36:41.957Z,-22.7173,171.213,14,6.1,southeast of the Loyalty Islands
2021-02-10T21:24:00.831Z,-23.1911,171.5827,12,6.3,southeast of the Loyalty Islands
2021-02-11T06:52:28.131Z,-23.3358,171.8122,10.56,6,southeast of the Loyalty Islands
2021-02-13T14:07:49.797Z,37.7265,141.7751,43.98,7.1,"73 km ENE of Namie, Japan"
2021-02-16T00:49:25.141Z,-17.8292,167.5413,13,6.2,"82 km W of Port-Vila, Vanuatu"
2021-02-17T22:49:38.110Z,-23.1842,171.7786,12,6.1,southeast of the Loyalty Islands
2021-02-18T06:37:30.717Z,-18.9515,168.0675,14,6.2,"136 km S of Port-Vila, Vanuatu"
2021-02-18T15:30:47.991Z,-14.8373,-176.7574,3.7,6.1,"157 km ESE of Alo, Wallis and Futuna"
2021-03-03T10:16:09.755Z,39.7546,22.1757,8,6.3,"9 km W of Týrnavos, Greece"
2021-03-04T13:27:34.647Z,-37.4787,179.4576,10,7.3,"182 km NE of Gisborne, New Zealand"
2021-03-04T16:53:11.135Z,-14.4334,167.3326,173.35,6.1,"66 km SSW of Sola, Vanuatu"
2021-03-04T17:41:23.370Z,-29.6768,-177.8398,43,7.4,"Kermadec Islands, New Zealand"
2021-03-04T19:28:33.178Z,-29.7228,-177.2794,28.93,8.1,"Kermadec Islands, New Zealand"
2021-03-04T20:25:06.406Z,-28.3867,-176.6895,10,6.1,Kermadec Islands region
2021-03-04T23:12:59.962Z,-28.5168,-176.6801,24,6.5,Kermadec Islands region
2021-03-05T02:30:36.279Z,-28.749,-176.5578,17,6.3,Kermadec Islands region
2021-03-05T08:13:41.003Z,-29.5019,-176.1259,15,6,Kermadec Islands region
2021-03-05T14:24:52.718Z,-28.8983,-176.6099,14,6.2,Kermadec Islands region
2021-03-06T00:16:22.227Z,-37.5763,179.5947,13,6.3,"183 km NE of Gisborne, New Zealand"
2021-03-06T07:16:29.302Z,-28.6263,-177.0009,10,6.1,Kermadec Islands region
2021-03-06T10:34:47.134Z,-28.4217,-177.7664,10,6.2,Kermadec Islands region
2021-03-06T12:05:23.693Z,-28.3565,-177.8739,15,6.2,Kermadec Islands region
2021-03-06T13:12:05.498Z,-28.2896,-177.6283,10,6.1,Kermadec Islands region
2021-03-14T12:05:13.433Z,-59.8709,-29.4818,10,6,South Sandwich Islands region
2021-03-16T18:38:21.233Z,54.7368,163.1803,13.23,6.6,"171 km SSE of Ust’-Kamchatsk Staryy, Russia"
2021-03-18T00:04:06.698Z,36.9206,5.2014,8,6,"21 km NNE of Bejaïa, Algeria"
2021-03-20T05:19:31.864Z,-59.618,150.3275,10,6,west of Macquarie Island
2021-03-20T09:09:43.966Z,38.4515,141.6477,43,7,"30 km E of Ishinomaki, Japan"
2021-04-01T09:56:37.651Z,-29.961,-177.6758,20,6.4,"Kermadec Islands, New Zealand"
2021-04-01T15:11:18.213Z,-21.8006,-179.3796,595,6,Fiji region
2021-04-03T01:16:39.455Z,-58.0139,-7.843,10,6.6,east of the South Sandwich Islands
2021-04-05T07:37:52.938Z,-37.46,179.6324,24,6.1,"194 km NE of Gisborne, New Zealand"
2021-04-07T09:53:29.653Z,-29.0489,-176.6124,18,6.1,Kermadec Islands region
2021-04-10T07:00:15.485Z,-8.5707,112.5054,67,6,"45 km S of Sumberpucung, Indonesia"
2021-04-10T09:30:43.306Z,4.1322,124.6443,300,6.1,"167 km SSW of Sarangani, Philippines"
2021-04-10T11:38:31.524Z,-3.444,145.7329,9,6,"196 km N of Madang, Papua New Guinea"
2021-04-19T23:58:22.503Z,0.1831,96.5601,9,6.1,"254 km S of Sinabang, Indonesia"
2021-04-24T00:23:38.164Z,-18.9036,-176.2702,301,6.5,"225 km WNW of Pangai, Tonga"
2021-04-25T22:28:02.196Z,-21.6097,-177.1526,246,6.5,"207 km WSW of Haveluloto, Tonga"
2021-04-27T08:05:31.717Z,-3.407,145.5171,10,6.1,"176 km ENE of Angoram, Papua New Guinea"
2021-04-28T02:21:26.212Z,26.7813,92.4565,34,6,"8 km NNW of Dhekiajuli, India"
2021-04-29T06:50:26.915Z,-29.339,-176.3205,10,6.1,Kermadec Islands region
2021-05-01T01:27:27.215Z,38.1997,141.5973,43,6.9,"30 km SSE of Onagawa Ch?, Japan"
2021-05-07T15:21:13.760Z,-54.4135,144.2159,10,6.1,west of Macquarie Island
2021-05-07T23:35:14.938Z,-18.7443,-177.5658,384,6.1,Fiji region
2021-05-12T08:45:44.539Z,13.2742,-90.2266,22,6,"55 km SW of Acajutla, El Salvador"
2021-05-12T14:05:15.667Z,-17.3874,66.3135,10,6.7,Mauritius - Reunion region
2021-05-13T09:42:12.044Z,6.7137,-82.4146,10,6.1,"154 km SSE of Punta de Burica, Panama"
2021-05-13T23:58:14.041Z,37.7169,141.8167,32,6,"76 km ENE of Namie, Japan"
2021-05-14T06:33:07.879Z,0.1364,96.6442,11,6.7,"260 km S of Sinabang, Indonesia"
2021-05-19T00:42:19.688Z,-33.0647,-109.3943,10,6.7,southern East Pacific Rise
2021-05-21T13:48:37.193Z,25.7274,100.0082,9,6.1,"25 km NW of Dali, China"
2021-05-21T18:04:13.565Z,34.5983,98.2513,10,7.3,"Southern Qinghai, China"
2021-05-21T22:13:18.379Z,-16.6009,-177.3725,10,6.5,"265 km SSE of Alo, Wallis and Futuna"
2021-05-31T06:59:55.581Z,62.4492,-148.2512,44,6.1,"73 km N of Chickaloon, Alaska"
2021-06-03T10:09:58.295Z,0.3165,126.2911,26,6.2,"132 km WSW of Ternate, Indonesia"
2021-06-20T17:05:50.681Z,-30.2162,-177.8449,25,6.5,"Kermadec Islands, New Zealand"
2021-07-02T20:14:37.663Z,-21.8116,-179.416,599.56,6.1,Fiji region
2021-07-04T01:29:15.977Z,-28.7361,-71.4818,22,6,"72 km WSW of Vallenar, Chile"
2021-07-08T22:49:48.110Z,38.5075,-119.4998333,7.45,6,"Antelope Valley, CA"
2021-07-10T00:43:55.986Z,2.9494,126.4984,44.33,6.1,"215 km NW of Tobelo, Indonesia"
2021-07-17T20:56:10.107Z,6.8258,-82.6774,4.07,6.1,"135 km S of Burica, Panama"
2021-07-21T14:26:00.341Z,-3.2314,146.7999,8.37,6,"142 km SSW of Lorengau, Papua New Guinea"
2021-07-21T21:15:12.269Z,7.3926,-82.779,10,6.7,"71 km S of Burica, Panama"
2021-07-23T20:48:57.357Z,13.7047,120.7259,110,6.7,"15 km S of Hukay, Philippines"
2021-07-24T12:51:28.422Z,-29.9271,-176.8643,10,6.1,Kermadec Islands region
2021-07-26T12:09:06.655Z,-0.7679,121.9083,11,6.3,"99 km WNW of Luwuk, Indonesia"
2021-07-29T06:15:49.188Z,55.3635,-157.8876,35,8.2,Alaska Peninsula
2021-07-30T17:10:19.554Z,-4.9149,-80.6156,34,6.2,"7 km E of Sullana, Peru"
2021-08-02T05:01:19.974Z,-4.499,133.958,10,6,"182 km NE of Tual, Indonesia"
2021-08-03T03:42:38.345Z,8.8809,94.0192,10,6.1,"Nicobar Islands, India region"
2021-08-11T17:46:13.143Z,6.4748,126.7151,55.14,7.1,"60 km ENE of Pondaguitan, Philippines"
2021-08-12T18:32:52.464Z,-57.5674,-25.0316,47.23,7.5,South Sandwich Islands region
2021-08-12T18:35:17.231Z,-58.3753,-25.2637,22.79,8.1,South Sandwich Islands region
2021-08-12T18:36:59.727Z,-59.9811,-26.4306,35,6.7,South Sandwich Islands region
2021-08-12T18:41:22.560Z,-60.3568,-26.7611,35,6.1,South Sandwich Islands region
2021-08-12T19:43:45.969Z,-59.8436,-26.4514,35,6,South Sandwich Islands region
2021-08-13T10:34:28.283Z,-60.5354,-27.2495,10,6.1,South Sandwich Islands region
2021-08-14T11:57:43.447Z,55.1767,-157.6441,20.74,6.9,"125 km SE of Perryville, Alaska"
2021-08-14T12:29:08.454Z,18.4335,-73.4822,10,7.2,"Nippes, Haiti"
2021-08-16T11:10:36.583Z,-58.3686,-23.3552,16.7,6.9,South Sandwich Islands region
2021-08-17T17:53:26.775Z,-58.0256,-25.4158,32.62,6.1,South Sandwich Islands region
2021-08-18T10:10:05.238Z,-14.8818,167.0585,93,6.9,"17 km N of Port-Olry, Vanuatu"
2021-08-18T21:49:55.690Z,-59.6344,-26.3481,28,6,South Sandwich Islands region
2021-08-22T00:45:07.917Z,-60.1401,-24.221,7,6.6,South Sandwich Islands region
2021-08-22T21:33:18.983Z,-60.2845,-24.8743,6,7.1,South Sandwich Islands region
2021-08-24T05:37:51.853Z,48.8647,154.9113,35,6,"219 km SSW of Severo-Kuril’sk, Russia"
2021-08-31T02:52:50.513Z,-29.9211,-177.3798,16,6.4,"Kermadec Islands, New Zealand"
2021-09-07T09:49:56.991Z,-19.3855,-176.0683,10,6,"185 km WNW of Pangai, Tonga"
2021-09-08T01:47:47.437Z,16.9465,-99.753,20,7,"Acapulco, Mexico"
2021-09-13T05:18:14.639Z,-23.7629,-67.0129,205,6.2,"86 km NW of San Antonio de los Cobres, Argentina"
2021-09-20T20:25:26.525Z,46.3926,152.4879,35,6.1,Kuril Islands
2021-09-21T13:14:32.025Z,-36.7771,-73.9329,18.8,6.4,"73 km W of Talcahuano, Chile"
2021-09-22T09:57:07.023Z,12.1396,-87.8647,21,6.5,"80 km SW of Jiquilillo, Nicaragua"
2021-09-24T11:52:28.163Z,51.0829,-179.0153,18,6.1,"187 km WSW of Adak, Alaska"
2021-09-27T06:17:21.478Z,35.244,25.2697,6,6,"6 km N of Thrapsanón, Greece"
2021-09-29T08:37:05.619Z,38.8893,135.4527,364,6.1,"243 km NNW of Nanao, Japan"
2021-10-02T06:29:17.897Z,-21.1265,174.8958,527,7.3,Vanuatu region
2021-10-02T20:43:39.504Z,-9.1778,67.2614,10,6,Mid-Indian Ridge
2021-10-04T03:54:06.823Z,-60.4157,-27.5186,10,6.2,South Sandwich Islands region
2021-10-09T10:58:31.956Z,-21.1889,174.5221,535,6.9,Vanuatu region
2021-10-10T21:48:36.560Z,18.8203333333333,-155.527166666667,35.06,6.21,"27 km SSE of Naalehu, Hawaii"
2021-10-11T09:10:25.147Z,56.2954,-156.581,51.6,6.9,"112 km E of Chignik, Alaska"
2021-10-12T09:24:05.099Z,35.1691,26.2152,20,6.4,"4 km SW of Palekastro, Greece"
2021-10-15T02:44:59.320Z,-8.8783,158.4642,33,6.4,"148 km WSW of Buala, Solomon Islands"
2021-10-18T07:26:51.639Z,-13.69,167.0396,93,6.2,"59 km WNW of Sola, Vanuatu"
2021-10-21T08:10:43.027Z,-25.316,179.604,487,6.1,south of the Fiji Islands
2021-10-24T05:11:34.230Z,24.5108,121.8314,69,6.2,"28 km SSE of Yilan, Taiwan"
2021-11-01T00:02:48.965Z,-58.0284,-25.2678,22,6,South Sandwich Islands region
2021-11-01T17:04:16.557Z,0.2081,96.709,8,6,"253 km S of Sinabang, Indonesia"
2021-11-06T14:37:36.731Z,-0.0451,124.2812,34,6,"150 km ESE of Gorontalo, Indonesia"
2021-11-09T06:25:14.907Z,11.2198,-86.5255,20,6.3,"62 km S of Masachapa, Nicaragua"
2021-11-10T15:45:13.652Z,23.5935,126.4474,12,6.6,"177 km SE of Hirara, Japan"
2021-11-10T17:46:40.379Z,-4.3244,134.1805,10,6,"181 km SW of Nabire, Indonesia"
2021-11-14T12:07:03.595Z,27.7158,56.0743,9,6,"62 km NNW of Bandar Abbas, Iran"
2021-11-14T12:08:38.812Z,27.7266,56.0716,10,6.4,"63 km NNW of Bandar Abbas, Iran"
2021-11-15T04:23:30.468Z,-37.5124,51.2613,10,6,South Indian Ocean
2021-11-18T14:08:04.800Z,-5.3122,153.7074,34,6.2,"192 km SE of Kokopo, Papua New Guinea"
2021-11-25T12:04:05.721Z,-10.7451,166.5074,10,6.1,"77 km E of Lata, Solomon Islands"
2021-11-25T23:45:41.752Z,22.8232,93.5061,43,6.2,"20 km WSW of Falam, Myanmar"
2021-11-28T10:52:14.579Z,-4.4667,-76.8126,126,7.5,"43 km NNW of Barranca, Peru"
2021-11-29T12:40:44.400Z,31.196,142.5026,11,6.3,"Izu Islands, Japan region"
2021-11-30T10:36:18.077Z,-3.5226,151.1847,10,6.3,"113 km SSE of Kavieng, Papua New Guinea"
2021-11-30T10:37:35.539Z,-3.6249,151.3524,10,6.1,"110 km NW of Rabaul, Papua New Guinea"
2021-12-03T04:40:05.063Z,-28.4823,-112.0255,10,6.1,"295 km WSW of Hanga Roa, Chile"
2021-12-03T08:33:38.512Z,-60.4652,-27.1401,7.03,6,South Sandwich Islands region
2021-12-04T23:47:55.581Z,4.0932,128.1359,149,6,"261 km N of Tobelo, Indonesia"
2021-12-09T02:05:07.684Z,29.4132,129.3846,7,6,"116 km N of Naze, Japan"
2021-12-12T08:58:07.352Z,-60.7956,154.1393,10,6.6,west of Macquarie Island
2021-12-14T03:20:23.809Z,-7.6033,122.2274,14.27,7.3,Flores Sea
2021-12-16T21:14:46.611Z,-60.1754,-23.8375,15,6,South Sandwich Islands region
2021-12-18T20:05:45.111Z,-47.1259,33.5085,10,6,Prince Edward Islands region
2021-12-19T16:28:22.616Z,-16.3139,178.5777,10,6.2,"85 km W of Labasa, Fiji"
2021-12-20T20:10:31.310Z,40.3901667,-124.298,27.04,6.2,"7km N of Petrolia, CA"
2021-12-22T23:22:58.013Z,18.8369,-107.0706,10,6,"213 km SW of La Cruz de Loreto, Mexico"
2021-12-26T15:42:57.107Z,-18.1104,-179.352,639.16,6.1,"141 km E of Levuka, Fiji"
2021-12-29T18:25:51.962Z,-7.5482,127.5773,165.49,7.3,"125 km NNE of Lospalos, Timor Leste"
2022-01-03T02:09:44.647Z,-13.1864,166.8148,104,6,"110 km NW of Sola, Vanuatu"
2022-01-03T09:46:35.767Z,24.0079,122.2592,19,6.2,"66 km E of Hualien City, Taiwan"
2022-01-04T20:55:46.858Z,-4.8065,125.0808,544,6,"284 km E of Katabu, Indonesia"
2022-01-06T16:25:05.973Z,11.9367,-87.1371,17,6.1,near the coast of Nicaragua
2022-01-07T17:45:30.809Z,37.8283,101.29,13,6.6,"northern Qinghai, China"
2022-01-10T00:06:30.834Z,-33.7823,179.574,7,6.2,south of the Kermadec Islands
2022-01-11T01:07:48.064Z,35.2267,31.9435,21,6.6,"48 km WNW of Pólis, Cyprus"
2022-01-11T11:35:43.674Z,52.3415,-167.7554,20,6.8,"100 km SE of Nikolski, Alaska"
2022-01-11T12:39:32.454Z,52.5791,-168.3275,19,6.6,"53 km SE of Nikolski, Alaska"
2022-01-14T09:05:41.461Z,-6.86,105.2887,33,6.6,"80 km SW of Labuan, Indonesia"
2022-01-16T12:52:08.025Z,-6.4492,154.8224,379,6.1,"74 km WSW of Panguna, Papua New Guinea"
2022-01-21T16:08:37.210Z,32.7282,132.0386,39,6.3,"27 km SSE of Saiki, Japan"
2022-01-22T02:26:13.323Z,3.6724,126.6596,21,6,"232 km SE of Sarangani, Philippines"
2022-01-22T05:17:04.896Z,53.2402,-166.682,29,6.2,"71 km S of Unalaska, Alaska"
2022-01-25T01:24:33.513Z,-55.3696,-28.7839,11,6,South Sandwich Islands region
2022-01-27T06:40:05.543Z,-19.0992,-176.3135,6.2,6.2,"220 km WNW of Pangai, Tonga"
2022-01-28T11:14:09.293Z,5.4966,-82.5844,8,6,"281 km SW of Arenas, Panama"
2022-01-29T02:46:39.588Z,-29.5642,-176.7217,8,6.5,Kermadec Islands region
2022-02-01T19:25:10.031Z,-7.483,128.3132,119,6,"184 km NE of Lospalos, Timor Leste"
2022-02-03T15:58:57.367Z,-4.4661,-76.9283,110,6.5,"49 km NW of Barranca, Peru"
2022-02-04T20:25:09.549Z,-48.033,99.4949,10,6.3,southeast Indian Ridge
2022-02-08T11:59:25.311Z,-0.417,-19.8913,10,6.2,central Mid-Atlantic Ridge
2022-02-13T20:29:46.350Z,11.7884,144.2842,15,6,"168 km SSW of Merizo Village, Guam"
2022-02-16T07:12:22.847Z,14.1476,-91.3982,60,6.2,"12 km WSW of Nueva Concepción, Guatemala"
2022-02-16T20:21:06.737Z,-23.7682,179.9981,535,6.8,south of the Fiji Islands
2022-02-21T23:24:13.721Z,-69.7739,165.3918,14,6.3,Balleny Islands region
2022-02-22T06:12:50.740Z,-22.6664,-66.2663,251,6,"58 km W of Abra Pampa, Argentina"
2022-02-25T01:39:26.554Z,0.219,100.1006,4,6.1,"65 km NNW of Bukittinggi, Indonesia"
2022-03-02T12:52:07.344Z,-30.0751,-177.7264,24,6.6,"Kermadec Islands, New Zealand"
2022-03-06T20:14:31.244Z,-58.7315,-24.9167,20,6,South Sandwich Islands region
2022-03-07T05:34:18.525Z,-20.3752,-178.4045,581.83,6.1,Fiji region
2022-03-13T21:05:49.469Z,14.096,119.3811,11,6.4,"75 km WNW of Cabra, Philippines"
2022-03-13T21:09:22.258Z,-0.6294,98.6259,28,6.7,"166 km W of Pariaman, Indonesia"
2022-03-16T14:34:27.453Z,37.6468,141.6735,57.18,6,"62 km ENE of Namie, Japan"
2022-03-16T14:36:30.997Z,37.7132,141.5793,41,7.3,"57 km ENE of Namie, Japan"
2022-03-19T21:24:22.127Z,-25.2976,-176.2998,21,6.3,south of the Fiji Islands
2022-03-20T18:10:43.285Z,-28.659,-177.3532,44,6,Kermadec Islands region
2022-03-22T16:35:08.019Z,10.7447,-43.382,10,6.7,northern Mid-Atlantic Ridge
2022-03-22T17:41:38.584Z,23.3839,121.6118,24,6.7,"65 km S of Hualien City, Taiwan"
2022-03-23T21:57:00.144Z,-15.0687,167.4522,115,6,Vanuatu
2022-03-30T20:56:58.105Z,-22.666,170.3659,10,6.9,"284 km ESE of Tadine, New Caledonia"
2022-03-31T05:44:01.146Z,-22.586,170.3744,10,7,southeast of the Loyalty Islands
2022-03-31T19:50:40.985Z,-22.6577,170.8084,20,6.4,southeast of the Loyalty Islands
2022-04-04T16:06:57.662Z,-17.4723,167.8625,31,6,"56 km WNW of Port-Vila, Vanuatu"
2022-04-09T20:52:38.456Z,-16.3146,166.8601,17,6.3,"63 km WSW of Norsup, Vanuatu"
2022-04-13T03:00:56.312Z,-4.4297,152.0242,149,6.1,"28 km WSW of Kokopo, Papua New Guinea"
2022-04-17T07:46:35.635Z,-15.7044,167.8457,196,6.1,Vanuatu
2022-04-19T01:23:07.057Z,7.2852,126.9533,19,6.1,"41 km E of Santiago, Philippines"
2022-04-20T21:57:43.018Z,6.9686,126.9241,19,6,"50 km ESE of Manay, Philippines"
2022-04-21T07:42:46.508Z,11.5537,-86.9604,27,6.6,"55 km WSW of Masachapa, Nicaragua"
2022-04-28T13:21:13.122Z,-3.9148,146.6901,10,6.1,"175 km NE of Madang, Papua New Guinea"
2022-05-05T08:21:15.666Z,6.5295,127.1315,18,6,"94 km SE of Lukatan, Philippines"
2022-05-09T06:23:02.067Z,24.0406,122.4888,21,6.2,"70 km SW of Yonakuni, Japan"
2022-05-09T22:33:06.873Z,-3.3591,146.3506,10,6.3,"178 km SW of Lorengau, Papua New Guinea"
2022-05-10T23:06:32.368Z,-23.496,-66.6519,220,6.8,"86 km NNW of San Antonio de los Cobres, Argentina"
2022-05-19T10:13:31.625Z,-54.132,159.0545,10,6.9,Macquarie Island region
2022-05-21T21:50:48.047Z,14.0187,120.6494,129,6.1,"1 km S of Lian, Philippines"
2022-05-22T07:06:28.470Z,-26.2125,178.4501,603.79,6.3,south of the Fiji Islands
2022-05-22T15:17:31.327Z,33.2279,141.4121,12,6,"235 km SSE of Katsuura, Japan"
2022-05-26T12:02:21.110Z,-14.9076,-70.2924,236,7.2,"10 km W of Azángaro, Peru"
2022-05-26T15:37:58.560Z,-22.8282,172.1298,15,6.6,southeast of the Loyalty Islands
2022-05-26T18:10:04.775Z,-49.7722,-114.9698,10,6.2,southern East Pacific Rise
2022-05-27T02:36:05.556Z,-8.2572,127.2079,49,6.2,"37 km NE of Lospalos, Timor Leste"
2022-06-04T13:07:25.926Z,-17.9601,-174.9679,237,6.3,"129 km NW of Neiafu, Tonga"
2022-06-04T13:17:48.196Z,-57.7238,148.6769,10,6.4,west of Macquarie Island
2022-06-04T23:38:12.123Z,52.0536,178.2682,105,6.3,"Rat Islands, Aleutian Islands, Alaska"
2022-06-08T00:55:46.777Z,-9.0472,-71.1783,622.73,6.5,"107 km SSW of Tarauacá, Brazil"
2022-06-21T20:54:34.410Z,33.0203,69.4639,4,6,"55 km SW of Kh?st, Afghanistan"
2022-06-30T18:40:36.938Z,19.0236,121.3363,30,6,"49 km NNE of Namuac, Philippines"
2022-07-01T21:32:07.977Z,26.9061,55.2389,16,6,"52 km NE of Bandar-e Lengeh, Iran"
2022-07-01T23:25:13.465Z,26.8878,55.3213,9,6,"57 km NE of Bandar-e Lengeh, Iran"
2022-07-11T21:10:47.785Z,-18.1404,168.9678,10,6,"82 km ESE of Port-Vila, Vanuatu"
2022-07-12T19:16:58.460Z,-22.5907,-114.2583,10,6.8,Easter Island region
2022-07-15T19:37:22.791Z,-44.6215,-79.6496,24.499,6.4,"Off the coast of Aisen, Chile"
2022-07-27T00:43:26.871Z,17.5207,120.8181,33.729,7,"11 km NE of Bantay, Philippines"
2022-07-27T18:58:58.306Z,-22.1876,-68.5789,112,6.2,"Antofagasta, Chile"
2022-07-28T04:15:03.913Z,-21.9311,-70.3386,54,6.1,"22 km NW of Tocopilla, Chile"
2022-08-14T13:44:19.694Z,-32.7361,-179.0088,30,6.6,south of the Kermadec Islands
2022-08-14T21:04:44.737Z,-22.0781,170.966,78,6.4,southeast of the Loyalty Islands
2022-08-23T14:31:39.374Z,-5.0926,103.079,45.258,6.2,"119 km S of Pagar Alam, Indonesia"
2022-08-29T03:29:13.691Z,-0.988,98.6046,17,6.2,"173 km WSW of Pariaman, Indonesia"
2022-08-30T09:09:43.266Z,-54.6506,-136.1522,10,6.3,Pacific-Antarctic Ridge
2022-09-02T22:39:51.520Z,-5.6524,148.7121,125,6.1,"110 km WNW of Kandrian, Papua New Guinea"
2022-09-04T09:42:18.219Z,-0.9339,-21.7155,10,6.9,central Mid-Atlantic Ridge
2022-09-04T23:57:31.734Z,-56.0375,-124.478,10,6.2,southern East Pacific Rise
2022-09-05T04:52:19.645Z,29.6786,102.236,12,6.6,"44 km SE of Kangding, China"
2022-09-09T23:31:47.409Z,-2.2492,138.1979,18,6.2,"Papua, Indonesia"
2022-09-10T00:05:12.947Z,-2.2313,138.1784,21,6.2,"260 km ESE of Biak, Indonesia"
2022-09-10T23:10:43.721Z,-1.149,98.654,20,6,"173 km WSW of Pariaman, Indonesia"
2022-09-10T23:47:00.233Z,-6.2944,146.5038,116,7.6,"70 km E of Kainantu, Papua New Guinea"
2022-09-14T11:04:06.558Z,-21.1909,170.2666,137,7,"209 km SSE of Isangel, Vanuatu"
2022-09-17T13:41:17.890Z,23.1191,121.4138,10,6.5,"96 km SE of Lugu, Taiwan"
2022-09-18T06:44:13.846Z,23.138,121.3439,10,6.9,"90 km E of Yujing, Taiwan"
2022-09-19T18:05:08.217Z,18.4552,-102.9561,26.943,7.6,"35 km SSW of Aguililla, Mexico"
